month,day,year,daily_cum_cubic_m_across_basin,basin_area,avg_mm_rainfall,avg_cum_in_rainfall,avg_cum_acre_ft
1,28,2025,34908198.539000005,1057302977,33.0162680881206,1.299850474629308,28300.53734378802
1,29,2025,35323635.8958,1057302977,33.40918985779041,1.3153198047012085,28637.337892718886
1,30,2025,45147505.3045,1057302977,42.70063197268383,1.6811238807645625,36601.67849742817
1,31,2025,48943219.2415,1057302977,46.29062842551705,1.8224620411126062,39678.913889578034
2,1,2025,48943219.2415,1057302977,46.29062842551705,1.8224620411126062,39678.913889578034
2,2,2025,48943219.2415,1057302977,46.29062842551705,1.8224620411126062,39678.913889578034
2,3,2025,48943219.2415,1057302977,46.29062842551705,1.8224620411126062,39678.913889578034
2,4,2025,48943219.2415,1057302977,46.29062842551705,1.8224620411126062,39678.913889578034
2,5,2025,48943219.2415,1057302977,46.29062842551705,1.8224620411126062,39678.913889578034
2,6,2025,48943219.2415,1057302977,46.29062842551705,1.8224620411126062,39678.913889578034
2,7,2025,48943219.2415,1057302977,46.29062842551705,1.8224620411126062,39678.913889578034
2,8,2025,48943219.2415,1057302977,46.29062842551705,1.8224620411126062,39678.913889578034
2,9,2025,48943219.2415,1057302977,46.29062842551705,1.8224620411126062,39678.913889578034
2,10,2025,48943219.2415,1057302977,46.29062842551705,1.8224620411126062,39678.913889578034
2,11,2025,49199223.9922,1057302977,46.532758407432354,1.831994698500612,39886.46032023324
2,12,2025,71665309.4599,1057302977,67.78124248098092,2.668547516476219,58100.0123612258
2,13,2025,71846211.0517,1057302977,67.95233969316631,2.675283613719958,58246.67166959907
2,14,2025,71846211.0517,1057302977,67.95233969316631,2.675283613719958,58246.67166959907
2,15,2025,71969146.5936,1057302977,68.06861245941617,2.679861272527215,58346.337136166556
2,16,2025,71969146.5936,1057302977,68.06861245941617,2.679861272527215,58346.337136166556
2,17,2025,71969146.5936,1057302977,68.06861245941617,2.679861272527215,58346.337136166556
2,18,2025,71969146.5936,1057302977,68.06861245941617,2.679861272527215,58346.337136166556
2,19,2025,72636353.0242,1057302977,68.69965809639446,2.70470553925505,58887.25019657886
